Occurrence_id,Period,Region,Forest type,Transect,Plot number,fullplotID,LAT,LON,Date,Observers,Time lamps on,Time lamps of,Forest affinity,Species (Dutch name),Species (English name),Species (French name),Species (Scientific name),Amount,Rarity,Family,"Remarks (Wind, rain, moon, cloudiness)",Minimum Temperature,Maximum Temperature,Average Temperature
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:27b2a20b859993723868ae050cbe4ac4,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mo,graswortelvlinder,Dark Arches,Monoglyphe,Apamea monoglypha,1,common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:7251ec7b8d42f11970965dba31ebf962,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,gerimpelde spanner,Tawny barred Angle,Philobie effacée,Macaria liturata,1,common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:c485980cca8b7b1b990d171ad54fa442,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,kortzuiger,Scalloped Oak,Crocalle aglosse,Crocallis elinguaria,1,common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:6ad79f6808366377e84a38addd334b52,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mo,egale stofuil,The Rustic,Noctuelle du pissenlit,Hoplodrina blanda,1,fairly common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:a178d0e099d1cf2777932e4b9c776e90,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,bruine breedvleugeluil,Purple Clay,Noctuelle brune,Diarsia brunnea,1,fairly common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:7fd45e413d9f00b5015c381a9d9b3497,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,gekraagde grasuil,The Clay,Argentée,Mythimna ferrago,1,common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:4bcd59fa9d91e2fa82e30f04e64e19d4,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,variabele breedvleugeluil,Ingrailed Clay,Noctuelle de la primevère,Diarsia mendica,1,fairly common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:1:87e7f9e3d29efe6a2051e159e090a1e1,1,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,wl,schaduwsnuituil,Shaded Fan-foot,Herminie des ronces,Herminia tarsicrinalis,1,fairly common,Erebidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:7d4111e375e946072d14e9785d8fb43e,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,vlekstipspanner,Single-dotted Wave,Phalène écussonnée,Idaea dimidiata,1,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:1a599ee75d4235cb20f5e2b2e2c9b5e4,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,halvemaanvlinder,Purple Thorn,Ennomos illustre,Selenia tetralunaria,1,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:c8fe2bcc91ce62bbe8a385c4f7a6f298,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,w,nonvlinder,Black Arches,Cul noir,Lymantria monacha,1,fairly common,Erebidae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:c33fb61c25e0423103210f8294b7a7ad,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,grijze stipspanner,Riband Wave,Impolie,Idaea aversata,1,fairly common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:7f60f1ef8ebb7d95f32a909a2a1e42ab,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,wl,hageheld,Oak Eggar,Bombyx du chêne,Lasiocampa quercus,1,common,Lasiocampidae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:1ebe40c41dd606ede83835c6a5ab246b,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,herculesje,Early Thorn,Ennomos illunaire,Selenia dentaria,1,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:6d63b029b6dbdc56c10c1a0fb26dcc15,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,hennepnetelspanner,Small Rivulet,Mélanippe coupée,Perizoma alchemillata,1,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:2:02b868e5cb3002cb02ec9d0db2d0866a,2,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,w,geelblad,August Thorn,Ennomos du chêne,Ennomos quercinaria,1,fairly common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:3:63e74747ecfad0cf29c4b342a83e69ea,3,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,w,eiken-orvlinder,Oak Lutestring,Cymatophore délayée,Cymatophorina diluta,4,rare,Drepanidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:3:62d270315bce936e51467470ee77be0f,3,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,2,common,Geometridae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:3:80c09c2b009408578d0f813af74766ab,3,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,w,rode dennenspanner,Barred Red,Bilieuse,Hylaea fasciaria,1,fairly common,Geometridae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:3:f7a6b9249ecb6224fcf8a63a7f62495c,3,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mm,huismoeder,Large Yellow Underwing,Hibou,Noctua pronuba,2,common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:3:ea97b02d581b34872261ba8db2d9d749,3,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mo,maansikkeluil,Lunar Underwing,Omphaloscélis à lunule,Agrochola lunosa,6,fairly common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P3:4:203d808df597cc2ddd6cfe1732595bf2,4,B_HIGH,Closed,BeHiT1,3,BeHiT1P3,50.5769375,5.9395272,2020-10-11,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T17:53:00Z,1899-12-31T07:23:00Z,mm,bosbesuil,Chestnut,Conistre polie,Conistra vaccinii,2,common,Noctuidae,"Cloudy, Little bit of rain",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:c33fb61c25e0423103210f8294b7a7ad,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,grijze stipspanner,Riband Wave,Impolie,Idaea aversata,9,fairly common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:088bb9ed315ed97c72019864cbcc2996,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,wl,rozenblaadje,Rosy Footman,Rosette,Miltochrista miniata,4,common,Erebidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:d3f50fcde8700253f1e0cbf7be5db2ed,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,ringspikkelspanner,Pale Oak Beauty,Boarmie apparentée,Hypomecis punctinalis,1,common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:912b2bf1927ec338045a5f015cf2851e,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,variabele spikkelspanner,Mottled Beauty,Boarmie recourbée,Alcis repandata,10,common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:62d270315bce936e51467470ee77be0f,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,3,common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:6cd8ecc585b7bca2e166a621b996047e,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,plat beertje,Common Footman,Lithosie complanule,Eilema lurideola,4,fairly common,Erebidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:5626a5a4423c28e91b095ca68b9ebbdc,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,groente-uil,Bright-line Brown-eye,Noctuelle des potagers,Lacanobia oleracea,2,common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:6907edec3d553bb78cf3119222c3685c,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mo,gewone stofuil,The Uncertain,Noctuelle de la morgeline,Hoplodrina octogenaria,3,common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:54d1f6d5da1d932ca6ad6f549008650f,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,randvlekuil,Brown Rustic,Ferruginée,Charanyca ferruginea,2,fairly common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:a6bf5f4a909543145497bbc0e3b5d93d,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,w,eekhoorn,Lobster Moth,Staurope du hêtre,Stauropus fagi,1,fairly common,Notodontidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:78ea57703c7f9aef447f7dd54c7bebab,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,gerande spanner,Clouded Border,Bordure entrecoupée,Lomaspilis marginata,1,common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:bc92b594d10e120651ef4d73cfbebb63,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,wl,witte eenstaart,Chinese Character,Petite épine,Cilix glaucata,1,fairly common,Drepanidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:0638d2f4f0ce3f46cdac0404ee9b8b28,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,w,grote spikkelspanner,Great Oak Beauty,Boarmie du chêne,Hypomecis roboraria,2,fairly common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:667a48c74f2feed8ad940aa3c623f1eb,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,wl,seringenvlinder,Lilac Beauty,Ennomos de lilas,Apeira syringaria,1,fairly common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:c76bdbc7384b20b0e239d31db7113adb,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mo,gewone worteluil,Heart and Dart,Double-Tache,Agrotis exclamationis,1,common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:a178d0e099d1cf2777932e4b9c776e90,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,bruine breedvleugeluil,Purple Clay,Noctuelle brune,Diarsia brunnea,3,fairly common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:afbed7be0d60f323064faa20333761aa,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mo,slawortelboorder,Common Swift,Louvette,Pharmacis lupulina,1,fairly common,Hepialidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:7ae407e625687a295d4837210eda299e,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,maansnuituil,Jubilee Fan-foot,Herminie plumeuse,Zanclognatha lunalis,1,rare,Erebidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:1b5021be87aea98c8cc63c0d02a23e63,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,gewone agaatspanner,Northern Spinach,Cidarie du peuplier,Eulithis populata,2,fairly common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:60820e229871e6e6f5dc23f37a860c1a,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,geveerde spikkelspanner,Feathered Beauty,"La Boarmie des Résineux, la Boarmie seconde",Peribatodes secundaria,1,fairly common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:8398a70d586df2d5fa63e41ea608a0cc,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mm,witvlekspikkelspanner,Brindled White-spot,Boarmie frottée,Parectropis similaria,1,fairly common,Geometridae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:1:9747d5cc98e3a76abac11fa211465026,1,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-01,"Cyr Mestdagh, Pallieter De Smedt, Els Dhiedt",1899-12-31T20:50:00Z,1899-12-31T04:59:00Z,mo,gelobd halmuiltje,Marbled Minor,Noctuelle du dactyle,Oligia strigilis,2,common,Noctuidae,"Windy, Cloudy",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:2:498b17f2c247d1cc1b1df6815eaf8dc9,2,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,w,glad beertje,Dingy Footman,Lithosie grise,Eilema griseola,3,common,Erebidae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:2:7f8f47f50182c309d6c7145c23d90009,2,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,wl,zomervlinder,Large Emerald,Grande naïade,Geometra papilionaria,1,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:2:1a599ee75d4235cb20f5e2b2e2c9b5e4,2,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,halvemaanvlinder,Purple Thorn,Ennomos illustre,Selenia tetralunaria,2,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:2:1ebe40c41dd606ede83835c6a5ab246b,2,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,mm,herculesje,Early Thorn,Ennomos illunaire,Selenia dentaria,1,common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:2:02b868e5cb3002cb02ec9d0db2d0866a,2,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,w,geelblad,August Thorn,Ennomos du chêne,Ennomos quercinaria,1,fairly common,Geometridae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:2:6c5b0e20f1bf3b8f0fdf82d452d72b76,2,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-07-30,"Cyr Mestdagh, Michael Perring, Els Dhiedt",1899-12-31T20:25:00Z,1899-12-31T05:31:00Z,wl,rietvink,Drinker,Buveuse,Euthrix potatoria,1,fairly common,Lasiocampidae,"Clear sky, Cold",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:62d270315bce936e51467470ee77be0f,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,4,common,Geometridae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:f7a6b9249ecb6224fcf8a63a7f62495c,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mm,huismoeder,Large Yellow Underwing,Hibou,Noctua pronuba,4,common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:63e74747ecfad0cf29c4b342a83e69ea,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,w,eiken-orvlinder,Oak Lutestring,Cymatophore délayée,Cymatophorina diluta,6,rare,Drepanidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:ea97b02d581b34872261ba8db2d9d749,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mo,maansikkeluil,Lunar Underwing,Omphaloscélis à lunule,Agrochola lunosa,1,fairly common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:6869760ccaca20048c2c9bfe3c835a8e,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mm,vierkantvlekuil,Square-spot Rustic,Trimaculée,Xestia xanthographa,1,common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:3fd23d70866ade1e9fb453ebdb459f50,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,wl,schimmelspanner,Common Marbled Carpet,Cidarie roussâtre,Dysstroma truncata,2,fairly common,Geometridae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:3:10e28d59daa8c0fe283eb6f51d2e7d64,3,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-09-14,"Cyr Mestdagh, Pieter Sanczuk",1899-12-31T18:54:00Z,1899-12-31T06:39:00Z,mm,volgeling,Lesser Yellow Underwing,Hulotte,Noctua comes,1,common,Noctuidae,Clear sky,,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:4:10e28d59daa8c0fe283eb6f51d2e7d64,4,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-10-11,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T17:53:00Z,1899-12-31T07:23:00Z,mm,volgeling,Lesser Yellow Underwing,Hulotte,Noctua comes,1,common,Noctuidae,"Cloudy, Little bit of rain",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:4:203d808df597cc2ddd6cfe1732595bf2,4,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-10-11,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T17:53:00Z,1899-12-31T07:23:00Z,mm,bosbesuil,Chestnut,Conistre polie,Conistra vaccinii,2,common,Noctuidae,"Cloudy, Little bit of rain",,,
UGENT:FORMICA_LEPIDOPTERA:BEHIT1P4:4:8c09fa77750f7b5763eedfe941fb41b8,4,B_HIGH,Closed,BeHiT1,4,BeHiT1P4,50.5772165,5.9396408,2020-10-11,"Cyr Mestdagh, Els Dhiedt, Michael Perring",1899-12-31T17:53:00Z,1899-12-31T07:23:00Z,mm,wachtervlinder,Satellite,Satellite,Eupsilia transversa,1,common,Noctuidae,"Cloudy, Little bit of rain",,,
