"","Loc","Type","Spec","Family","Order","Spec_group","lat","lng","date","Sampletime","Det","Stage","Sex","Method"
"161","Ie1","tree","Coloeus monedula","Corvidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"162","Ie1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"163","Ie1","tree","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"164","Ie1","tree","Fulica atra","Rallidae","Gruiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"165","Ie1","tree","Muscicapa striata","Muscicapidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"166","Ie1","tree","Parus major","Paridae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"167","Ie1","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"168","Ie1","tree","Pica pica","Corvidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"169","Ie1","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"170","Ie1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"171","Ie1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"172","Ie1","tree","Turdus merula","Turdidae","Passeriformes","birds",50.868481,2.808143,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"173","Ie2","crtl","Alauda arvensis","Alaudidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"174","Ie2","crtl","Anas crecca","Anatidae","Anseriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"175","Ie2","crtl","Chloris chloris","Fringillidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"176","Ie2","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"177","Ie2","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"178","Ie2","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"179","Ie2","crtl","Perdix perdix","Phasianidae","Galliformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"180","Ie2","crtl","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"181","Ie2","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"182","Ie2","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.894154,2.837079,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"183","Ie2","tree","Alopochen aegyptiaca","Anatidae","Anseriformes","birds",50.892433,2.838647,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"184","Ie2","tree","Motacilla flava","Motacillidae","Passeriformes","birds",50.892433,2.838647,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"185","Ie2","tree","Phasianus colchicus","Phasianidae","Galliformes","birds",50.892433,2.838647,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"186","Ie2","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.892433,2.838647,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"187","Ie2","tree","Turdus merula","Turdidae","Passeriformes","birds",50.892433,2.838647,2023-05-27,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"188","L1","crtl","Carduelis carduelis","Fringillidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"189","L1","crtl","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"190","L1","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"191","L1","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"192","L1","crtl","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"193","L1","crtl","Delichon urbicum","Hirundinidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"194","L1","crtl","Dendrocopos major","Picidae","Piciformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"195","L1","crtl","Dryocopus martius","Picidae","Piciformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"196","L1","crtl","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"197","L1","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"198","L1","crtl","Hirundo rustica","Hirundinidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"199","L1","crtl","Motacilla alba","Motacillidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"200","L1","crtl","Motacilla cinerea","Motacillidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"201","L1","crtl","Motacilla flava","Motacillidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"202","L1","crtl","Phasianus colchicus","Phasianidae","Galliformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"203","L1","crtl","Phoenicurus ochruros","Muscicapidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"204","L1","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"205","L1","crtl","Phylloscopus trochilus","Phylloscopidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"206","L1","crtl","Pica pica","Corvidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"207","L1","crtl","Prunella modularis","Prunellidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"208","L1","crtl","Saxicola rubicola","Muscicapidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"209","L1","crtl","Sitta europaea","Sittidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"210","L1","crtl","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"211","L1","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"212","L1","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.818477,4.672386,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"213","L1","tree","Carduelis carduelis","Fringillidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"214","L1","tree","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"215","L1","tree","Chloris chloris","Fringillidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"216","L1","tree","Columba palumbus","Columbidae","Columbiformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"217","L1","tree","Corvus corone","Corvidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"218","L1","tree","Curruca communis","Sylviidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"219","L1","tree","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"220","L1","tree","Delichon urbicum","Hirundinidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"221","L1","tree","Dendrocopos major","Picidae","Piciformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"222","L1","tree","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"223","L1","tree","Motacilla alba","Motacillidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"224","L1","tree","Parus major","Paridae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"225","L1","tree","Passer domesticus","Passeridae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"226","L1","tree","Phoenicurus ochruros","Muscicapidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"227","L1","tree","Pica pica","Corvidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"228","L1","tree","Prunella modularis","Prunellidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"229","L1","tree","Streptopelia decaocto","Columbidae","Columbiformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"230","L1","tree","Sylvia atricapilla","Sylviidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"231","L1","tree","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"232","L1","tree","Turdus merula","Turdidae","Passeriformes","birds",50.819168,4.673106,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"233","L2","crtl","Athene noctua","Strigidae","Strigiformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"234","L2","crtl","Certhia brachydactyla","Certhiidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"235","L2","crtl","Columba palumbus","Columbidae","Columbiformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"236","L2","crtl","Corvus corone","Corvidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"237","L2","crtl","Coloeus monedula","Corvidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"238","L2","crtl","Cyanistes caeruleus","Paridae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"239","L2","crtl","Dendrocopos major","Picidae","Piciformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"240","L2","crtl","Dendrocopos major","Picidae","Piciformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"241","L2","crtl","Dryocopus martius","Picidae","Piciformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"242","L2","crtl","Erithacus rubecula","Muscicapidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"243","L2","crtl","Fringilla coelebs","Fringillidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"244","L2","crtl","Phylloscopus collybita","Phylloscopidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"245","L2","crtl","Poecile palustris","Paridae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"246","L2","crtl","Regulus regulus","Regulidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"247","L2","crtl","Sitta europaea","Sittidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"248","L2","crtl","Troglodytes troglodytes","Troglodytidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"249","L2","crtl","Turdus merula","Turdidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"250","L2","crtl","Turdus philomelos","Turdidae","Passeriformes","birds",50.829258,4.671156,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
"251","L2","tree","Athene noctua","Strigidae","Strigiformes","birds",50.830441,4.670732,2023-06-10,1,"Jari Vandendriessche & Luc Willems","","","AudioMoth recording"
